top_repos/JARVIS-on-Messenger, 64, 1771, 31, 0, 248, 110, 3, 0, 0, 0, 150, 20, 0, 0, 0, 0, 0, 0
top_repos/Spirit, 300, 22326, 959, 1691, 9550, 31, 11, 2, 3, 0, 1206, 1, 0, 0, 10, 6, 0, 0
top_repos/django-api-rest-and-angular, 22, 692, 84, 19, 0, 0, 1, 3, 1, 3, 47, 0, 0, 0, 0, 0, 0, 0
top_repos/workshop, 7, 164, 0, 0, 0, 63, 0, 3, 15, 1, 1, 2, 0, 0, 2, 0, 0, 0
top_repos/picard, 166, 48611, 3364, 879, 3185, 13, 113, 224, 72, 59, 1757, 45, 0, 0, 0, 29, 0, 0
top_repos/django-rules, 33, 2062, 120, 192, 885, 673, 2, 0, 1, 0, 77, 0, 0, 0, 0, 0, 0, 0
top_repos/pykka, 29, 3571, 82, 762, 1473, 268, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
top_repos/pyusb, 25, 7780, 851, 1214, 1328, 38, 90, 381, 178, 7, 147, 10, 0, 0, 2, 5, 0, 0
top_repos/httpolice, 71, 10577, 931, 764, 1722, 43, 12, 365, 129, 0, 3, 25, 0, 0, 4, 0, 0, 0
top_repos/PyExecJS, 14, 1052, 34, 153, 142, 102, 0, 7, 12, 0, 42, 1, 0, 0, 0, 0, 0, 0
top_repos/bcbio-nextgen, 303, 53731, 1657, 7523, 1323, 125, 371, 404, 2465, 29, 5023, 66, 0, 1, 17, 18, 0, 40
top_repos/donkey, 44, 5024, 271, 232, 361, 42, 41, 438, 150, 9, 167, 35, 0, 4, 386, 20, 0, 0
top_repos/StarGAN, 5, 884, 117, 29, 0, 117, 0, 3, 2, 0, 145, 2, 0, 0, 20, 0, 0, 0
top_repos/BiliDan, 1, 616, 51, 6, 0, 62, 0, 0, 0, 16, 109, 0, 0, 0, 0, 0, 0, 0
top_repos/django-paypal, 41, 2738, 196, 254, 244, 2, 27, 37, 20, 0, 470, 1, 0, 17, 228, 1, 0, 6
top_repos/devol, 4, 498, 45, 18, 0, 0, 18, 4, 2, 0, 38, 2, 0, 0, 4, 0, 0, 0
top_repos/word-rnn-tensorflow, 9, 681, 40, 45, 117, 111, 44, 38, 12, 0, 54, 0, 0, 0, 2, 0, 0, 3
top_repos/django-tables2, 81, 11197, 472, 30, 5778, 59, 0, 0, 0, 0, 463, 1, 0, 0, 0, 0, 0, 1
top_repos/python-spider, 39, 4740, 520, 703, 263, 213, 86, 1012, 80, 10, 296, 17, 1, 2118, 185, 3, 0, 17
